Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
3230000000,1474,405,405,3494290,964,963,40908,20250,0.4950132003520094
3240000000,1479,406,406,3491863,967,967,41072,20300,0.49425399298792366
3250000000,1484,408,408,3487046,971,970,41220,20400,0.4949053857350801
3260000000,1489,409,408,3487046,974,973,41318,20400,0.49373154557335786
3270000000,1493,410,410,3482276,977,976,41466,20500,0.494380938600299
3280000000,1498,412,411,3479909,980,979,41564,20550,0.49441824655952266
3290000000,1502,413,412,3477553,982,982,41712,20600,0.4938626774069812
3300000000,1506,413,413,3493435,985,984,41794,20650,0.4940900607742738
3310000000,1511,414,414,3491057,988,988,41958,20700,0.49335049335049336
3320000000,1516,416,416,3486337,992,991,42106,20800,0.49399135515128484
3330000000,1520,417,417,3483994,994,994,42204,20850,0.4940290019903327
3340000000,1525,418,418,3481661,998,997,42352,20900,0.4934831885153003
3350000000,1530,420,419,3479341,1001,1000,42450,20950,0.49352179034157834
3360000000,1533,420,420,3494953,1003,1002,42582,21000,0.4931661265323376
3370000000,1537,421,420,3494953,1005,1004,42664,21000,0.4922182636414776
3380000000,1541,421,421,3510492,1008,1007,42812,21050,0.49168457441838737
3390000000,1546,423,422,3508119,1011,1010,42910,21100,0.4917268701934281
3400000000,1550,423,423,3505758,1014,1013,43058,21150,0.49119791908588417
3410000000,1555,424,424,3503408,1017,1016,43156,21200,0.4912410788766336
3420000000,1559,425,425,3501068,1020,1019,43304,21250,0.4907167929059671
3430000000,1564,427,426,3498740,1023,1022,43402,21300,0.49076079443343623
3440000000,1569,428,428,3494116,1026,1026,43566,21400,0.491208740761144
3450000000,1574,430,430,3489535,1030,1029,43714,21500,0.4918332799560781
3460000000,1579,432,431,3487260,1033,1032,43812,21550,0.4918743723180864
3470000000,1584,433,433,3482743,1036,1036,43976,21650,0.49231398944879023
3480000000,1589,435,435,3478267,1040,1039,44124,21750,0.49292901822137614
3490000000,1594,437,436,3476044,1043,1042,44222,21800,0.4929673013432228
3500000000,1599,438,438,3471629,1046,1046,44386,21900,0.4933988194475736
3510000000,1602,439,438,3471629,1048,1047,44452,21900,0.49266624673805454
3520000000,1607,440,440,3484363,1051,1051,44616,22000,0.4930966469428008
3530000000,1612,442,442,3479950,1055,1054,44764,22100,0.49370029487981415
3540000000,1617,444,443,3477759,1058,1057,44862,22150,0.49373634701974944
3550000000,1622,445,445,3473406,1061,1061,45026,22250,0.49415893039577136
3560000000,1626,446,445,3473406,1064,1063,45108,22250,0.49326061895894296
3570000000,1631,447,447,3469092,1067,1067,45272,22350,0.4936826294398304
3580000000,1636,449,449,3464816,1071,1070,45420,22450,0.49427564949361513
3590000000,1640,450,449,3464816,1073,1072,45502,22450,0.4933849061579711
3600000000,1644,451,451,3477269,1076,1075,45650,22550,0.4939759036144578
3610000000,1649,452,452,3475127,1079,1078,45748,22600,0.4940106671329894
3620000000,1653,453,453,3472995,1082,1081,45896,22650,0.493507059438731
3630000000,1659,455,454,3470872,1085,1085,46060,22700,0.4928354320451585
3640000000,1662,455,455,3485303,1087,1087,46142,22750,0.49304321442503574
3650000000,1667,457,457,3481031,1091,1090,46290,22850,0.4936271332901275
3660000000,1670,457,457,3481031,1092,1092,46372,22850,0.49275424825325626
3670000000,1674,458,457,3481031,1095,1094,46454,22850,0.49188444482714083
3680000000,1680,460,459,3476796,1099,1098,46618,22950,0.4922991119310138
3690000000,1684,461,460,3474693,1101,1101,46766,23000,0.4918102895265791
3700000000,1688,462,461,3488927,1104,1103,46848,23050,0.4920167349726776
3710000000,1692,462,462,3486807,1107,1106,46996,23100,0.4915311941441825
3720000000,1697,464,463,3484695,1110,1109,47094,23150,0.49157005138658855
3730000000,1702,465,465,3480500,1113,1113,47258,23250,0.49198019382961616
3740000000,1707,467,467,3476340,1117,1116,47406,23350,0.492553685187529
3750000000,1711,468,468,3474273,1119,1119,47504,23400,0.49259009767598516
3760000000,1716,469,469,3472216,1123,1122,47652,23450,0.49210946025350455
3770000000,1720,470,469,3472216,1125,1124,47734,23450,0.4912640884903842
3780000000,1724,471,471,3484109,1128,1127,47882,23550,0.49183409214318535
3790000000,1729,472,471,3484109,1131,1130,47980,23550,0.49082951229679034
3800000000,1733,473,473,3479986,1134,1133,48128,23650,0.4913979388297872
3810000000,1739,475,475,3475899,1138,1137,48292,23750,0.4917998840387642
3820000000,1742,476,475,3475899,1139,1139,48374,23750,0.49096622152395913
3830000000,1747,477,477,3487627,1143,1142,48522,23850,0.4915296154321751
3840000000,1752,479,478,3485580,1146,1145,48620,23900,0.49156725627313863
3850000000,1757,480,480,3481511,1149,1149,48784,24000,0.49196457855034437
3860000000,1762,482,482,3477477,1153,1152,48932,24100,0.49252023215891444
3870000000,1765,483,482,3477477,1154,1154,49014,24100,0.4916962500510058
3880000000,1770,484,484,3489029,1158,1157,49162,24200,0.49225011187502543
3890000000,1775,486,485,3487008,1161,1160,49260,24250,0.49228583028826634
3900000000,1779,487,486,3484996,1163,1163,49408,24300,0.49182318652849744
3910000000,1783,488,487,3498450,1166,1165,49490,24350,0.4920185896140635
3920000000,1788,489,489,3494404,1169,1169,49654,24450,0.49240745962057436
3930000000,1793,491,491,3490391,1173,1172,49802,24550,0.4929520902774989
3940000000,1797,492,491,3490391,1175,1174,49884,24550,0.49214176890385697
3950000000,1801,493,493,3501679,1178,1177,50032,24650,0.49268468180364566
3960000000,1806,495,494,3499670,1181,1180,50130,24700,0.4927189307799721
3970000000,1811,496,496,3495676,1184,1184,50294,24800,0.493100568656301
3980000000,1816,498,498,3491714,1188,1187,50442,24900,0.4936362555013679
3990000000,1821,500,499,3489745,1191,1190,50540,24950,0.49366838148001585
4000000000,1825,501,500,3487784,1193,1193,50688,25000,0.4932133838383838
4010000000,1829,502,501,3500856,1196,1195,50770,25050,0.4934016151270435
