Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
4120000000,819,273,273,2509207,546,546,22386,13650,0.6097560975609756
4130000000,820,274,273,2509207,547,546,22386,13650,0.6097560975609756
4140000000,822,274,274,2509207,548,548,22468,13700,0.6097560975609756
4150000000,825,275,275,2509207,550,550,22550,13750,0.6097560975609756
4160000000,828,276,276,2509207,552,552,22632,13800,0.6097560975609756
4170000000,829,277,276,2509207,553,552,22632,13800,0.6097560975609756
4180000000,831,277,277,2509207,554,554,22714,13850,0.6097560975609756
4190000000,834,278,278,2509207,556,556,22796,13900,0.6097560975609756
4200000000,835,279,278,2509207,557,556,22796,13900,0.6097560975609756
4210000000,837,279,279,2509207,558,558,22878,13950,0.6097560975609756
4220000000,840,280,280,2509207,560,560,22960,14000,0.6097560975609756
4230000000,841,281,280,2509207,561,560,22960,14000,0.6097560975609756
4240000000,843,281,281,2509207,562,562,23042,14050,0.6097560975609756
4250000000,846,282,282,2509207,564,564,23124,14100,0.6097560975609756
4260000000,846,282,282,2509207,564,564,23124,14100,0.6097560975609756
4270000000,849,283,283,2509207,566,566,23206,14150,0.6097560975609756
4280000000,850,284,283,2509207,567,566,23206,14150,0.6097560975609756
4290000000,852,284,284,2509207,568,568,23288,14200,0.6097560975609756
4300000000,855,285,285,2509207,570,570,23370,14250,0.6097560975609756
4310000000,858,286,286,2509207,572,572,23452,14300,0.6097560975609756
4320000000,859,287,286,2509207,573,572,23452,14300,0.6097560975609756
4330000000,861,287,287,2509207,574,574,23534,14350,0.6097560975609756
4340000000,863,288,288,2509207,576,575,23600,14400,0.6101694915254238
4350000000,864,288,288,2509207,576,576,23616,14400,0.6097560975609756
4360000000,867,289,289,2509207,578,578,23698,14450,0.6097560975609756
4370000000,869,290,290,2509207,580,579,23764,14500,0.6101666386130281
4380000000,870,290,290,2509207,580,580,23780,14500,0.6097560975609756
4390000000,873,291,291,2509207,582,582,23862,14550,0.6097560975609756
4400000000,875,292,292,2509207,584,583,23928,14600,0.6101638248077565
4410000000,876,292,292,2509207,584,584,23944,14600,0.6097560975609756
4420000000,878,293,293,2509207,586,585,24010,14650,0.6101624323198668
4430000000,879,293,293,2509207,586,586,24026,14650,0.6097560975609756
4440000000,882,294,294,2509207,588,588,24108,14700,0.6097560975609756
4450000000,884,295,295,2509207,590,589,24174,14750,0.6101596756846198
4460000000,885,295,295,2509207,590,590,24190,14750,0.6097560975609756
4470000000,888,296,296,2509207,592,592,24272,14800,0.6097560975609756
4480000000,890,297,297,2509207,594,593,24338,14850,0.6101569562001807
4490000000,892,298,297,2509207,595,594,24354,14850,0.6097560975609756
4500000000,894,298,298,2509207,596,596,24436,14900,0.6097560975609756
4510000000,897,299,299,2509207,598,598,24518,14950,0.6097560975609756
4520000000,899,300,300,2509207,600,599,24584,15000,0.6101529450048813
4530000000,900,300,300,2509207,600,600,24600,15000,0.6097560975609756
4540000000,903,301,301,2509207,602,602,24682,15050,0.6097560975609756
4550000000,905,302,302,2509207,604,603,24748,15100,0.610150315176984
4560000000,908,303,303,2509207,606,605,24830,15150,0.6101490132903745
4570000000,909,303,303,2509207,606,606,24846,15150,0.6097560975609756
4580000000,912,304,304,2509207,608,608,24928,15200,0.6097560975609756
4590000000,914,305,305,2509207,610,609,24994,15250,0.6101464351444347
4600000000,915,305,305,2509207,610,610,25010,15250,0.6097560975609756
4610000000,918,306,306,2509207,612,612,25092,15300,0.6097560975609756
4620000000,919,307,306,2509207,613,612,25092,15300,0.6097560975609756
4630000000,921,307,307,2509207,614,614,25174,15350,0.6097560975609756
4640000000,924,308,308,2509207,616,616,25256,15400,0.6097560975609756
4650000000,924,308,308,2509207,616,616,25256,15400,0.6097560975609756
4660000000,927,309,309,2509207,618,618,25338,15450,0.6097560975609756
4670000000,928,310,309,2509207,619,618,25338,15450,0.6097560975609756
4680000000,931,311,310,2509207,621,620,25420,15500,0.6097560975609756
4690000000,933,311,311,2509207,622,622,25502,15550,0.6097560975609756
4700000000,936,312,312,2509207,624,624,25584,15600,0.6097560975609756
4710000000,938,313,313,2509207,626,625,25650,15650,0.6101364522417154
4720000000,939,313,313,2509207,626,626,25666,15650,0.6097560975609756
4730000000,942,314,314,2509207,628,628,25748,15700,0.6097560975609756
4740000000,943,315,314,2509207,629,628,25748,15700,0.6097560975609756
4750000000,945,315,315,2509207,630,630,25830,15750,0.6097560975609756
4760000000,948,316,316,2509207,632,632,25912,15800,0.6097560975609756
4770000000,949,317,316,2509207,633,632,25912,15800,0.6097560975609756
4780000000,951,317,317,2509207,634,634,25994,15850,0.6097560975609756
4790000000,954,318,318,2509207,636,636,26076,15900,0.6097560975609756
4800000000,954,318,318,2509207,636,636,26076,15900,0.6097560975609756
4810000000,957,319,319,2509207,638,638,26158,15950,0.6097560975609756
4820000000,958,320,319,2509207,639,638,26158,15950,0.6097560975609756
4830000000,960,320,320,2509207,640,640,26240,16000,0.6097560975609756
4840000000,962,321,321,2509207,642,641,26306,16050,0.6101269672318103
4850000000,964,322,321,2509207,643,642,26322,16050,0.6097560975609756
4860000000,966,322,322,2509207,644,644,26404,16100,0.6097560975609756
4870000000,969,323,323,2509207,646,646,26486,16150,0.6097560975609756
4880000000,971,324,324,2509207,648,647,26552,16200,0.6101235311840916
4890000000,972,324,324,2509207,648,648,26568,16200,0.6097560975609756
4900000000,975,325,325,2509207,650,650,26650,16250,0.6097560975609756
4910000000,977,326,326,2509207,652,651,26716,16300,0.6101212756400659
4920000000,978,326,326,2509207,652,652,26732,16300,0.6097560975609756
4930000000,981,327,327,2509207,654,654,26814,16350,0.6097560975609756
4940000000,984,328,328,2509207,656,656,26896,16400,0.6097560975609756
4950000000,985,329,328,2509207,657,656,26896,16400,0.6097560975609756
4960000000,987,329,329,2509207,658,658,26978,16450,0.6097560975609756
4970000000,989,330,330,2509207,660,659,27044,16500,0.6101168466203224
4980000000,991,331,330,2509207,661,660,27060,16500,0.6097560975609756
4990000000,993,331,331,2509207,662,662,27142,16550,0.6097560975609756
5000000000,996,332,332,2509207,664,664,27224,16600,0.6097560975609756
5010000000,998,333,333,2509207,666,665,27290,16650,0.6101135947233419
5020000000,999,333,333,2509207,666,666,27306,16650,0.6097560975609756
5030000000,1002,334,334,2509207,668,668,27388,16700,0.6097560975609756
5040000000,1004,335,335,2509207,670,669,27454,16750,0.610111459168063
5050000000,1006,336,335,2509207,671,670,27470,16750,0.6097560975609756
5060000000,1008,336,336,2509207,672,672,27552,16800,0.6097560975609756
5070000000,1011,337,337,2509207,674,674,27634,16850,0.6097560975609756
5080000000,1012,338,337,2509207,675,674,27634,16850,0.6097560975609756
5090000000,1014,338,338,2509207,676,676,27716,16900,0.6097560975609756
5100000000,1016,339,339,2509207,678,677,27782,16950,0.6101072636959182
5110000000,1017,339,339,2509207,678,678,27798,16950,0.6097560975609756
5120000000,1020,340,340,2509207,680,680,27880,17000,0.6097560975609756
5130000000,1022,341,341,2509207,682,681,27946,17050,0.6101052028912903
5140000000,1023,341,341,2509207,682,682,27962,17050,0.6097560975609756
5150000000,1026,342,342,2509207,684,684,28044,17100,0.6097560975609756
5160000000,1028,343,343,2509207,686,685,28110,17150,0.6101031661330487
5170000000,1029,343,343,2509207,686,686,28126,17150,0.6097560975609756
5180000000,1031,344,344,2509207,688,687,28192,17200,0.6101021566401816
5190000000,1032,344,344,2509207,688,688,28208,17200,0.6097560975609756
5200000000,1035,345,345,2509207,690,690,28290,17250,0.6097560975609756
5210000000,1038,346,346,2509207,692,692,28372,17300,0.6097560975609756
5220000000,1039,347,346,2509207,693,692,28372,17300,0.6097560975609756
5230000000,1041,347,347,2509207,694,694,28454,17350,0.6097560975609756
5240000000,1044,348,348,2509207,696,696,28536,17400,0.6097560975609756
5250000000,1046,349,349,2509207,698,697,28602,17450,0.6100971960002797
5260000000,1047,349,349,2509207,698,698,28618,17450,0.6097560975609756
5270000000,1049,350,350,2509207,700,699,28684,17500,0.6100962208896946
5280000000,1050,350,350,2509207,700,700,28700,17500,0.6097560975609756
5290000000,1053,351,351,2509207,702,702,28782,17550,0.6097560975609756
5300000000,1055,352,352,2509207,704,703,28848,17600,0.6100942872989462
5310000000,1056,352,352,2509207,704,704,28864,17600,0.6097560975609756
5320000000,1058,353,353,2509207,706,705,28930,17650,0.6100933287245074
5330000000,1059,353,353,2509207,706,706,28946,17650,0.6097560975609756
5340000000,1062,354,354,2509207,708,708,29028,17700,0.6097560975609756
5350000000,1062,354,354,2509207,708,708,29028,17700,0.6097560975609756
5360000000,1065,355,355,2509207,710,710,29110,17750,0.6097560975609756
5370000000,1066,356,355,2509207,711,710,29110,17750,0.6097560975609756
5380000000,1068,356,356,2509207,712,712,29192,17800,0.6097560975609756
5390000000,1071,357,357,2509207,714,714,29274,17850,0.6097560975609756
5400000000,1074,358,358,2509207,716,716,29356,17900,0.6097560975609756
5410000000,1075,359,358,2509207,717,716,29356,17900,0.6097560975609756
5420000000,1077,359,359,2509207,718,718,29438,17950,0.6097560975609756
5430000000,1079,360,360,2509207,720,719,29504,18000,0.6100867678958786
5440000000,1081,361,360,2509207,721,720,29520,18000,0.6097560975609756
5450000000,1083,361,361,2509207,722,722,29602,18050,0.6097560975609756
5460000000,1086,362,362,2509207,724,724,29684,18100,0.6097560975609756
5470000000,1087,363,362,2509207,725,724,29684,18100,0.6097560975609756
5480000000,1089,363,363,2509207,726,726,29766,18150,0.6097560975609756
5490000000,1092,364,364,2509207,728,728,29848,18200,0.6097560975609756
5500000000,1093,365,364,2509207,729,728,29848,18200,0.6097560975609756
5510000000,1095,365,365,2509207,730,730,29930,18250,0.6097560975609756
5520000000,1098,366,366,2509207,732,732,30012,18300,0.6097560975609756
5530000000,1099,367,366,2509207,733,732,30012,18300,0.6097560975609756
5540000000,1101,367,367,2509207,734,734,30094,18350,0.6097560975609756
5550000000,1104,368,368,2509207,736,736,30176,18400,0.6097560975609756
5560000000,1104,368,368,2509207,736,736,30176,18400,0.6097560975609756
5570000000,1107,369,369,2509207,738,738,30258,18450,0.6097560975609756
5580000000,1109,370,370,2509207,740,739,30324,18500,0.6100778261443082
5590000000,1110,370,370,2509207,740,740,30340,18500,0.6097560975609756
5600000000,1113,371,371,2509207,742,742,30422,18550,0.6097560975609756
5610000000,1114,372,371,2509207,743,742,30422,18550,0.6097560975609756
5620000000,1116,372,372,2509207,744,744,30504,18600,0.6097560975609756
5630000000,1119,373,373,2509207,746,746,30586,18650,0.6097560975609756
5640000000,1119,373,373,2509207,746,746,30586,18650,0.6097560975609756
5650000000,1122,374,374,2509207,748,748,30668,18700,0.6097560975609756
5660000000,1124,375,375,2509207,750,749,30734,18750,0.6100735341966552
5670000000,1125,375,375,2509207,750,750,30750,18750,0.6097560975609756
5680000000,1128,376,376,2509207,752,752,30832,18800,0.6097560975609756
5690000000,1129,377,376,2509207,753,752,30832,18800,0.6097560975609756
5700000000,1131,377,377,2509207,754,754,30914,18850,0.6097560975609756
5710000000,1134,378,378,2509207,756,756,30996,18900,0.6097560975609756
5720000000,1135,379,378,2509207,757,756,30996,18900,0.6097560975609756
5730000000,1137,379,379,2509207,758,758,31078,18950,0.6097560975609756
5740000000,1139,380,380,2509207,760,759,31144,19000,0.6100693552530182
5750000000,1140,380,380,2509207,760,760,31160,19000,0.6097560975609756
5760000000,1143,381,381,2509207,762,762,31242,19050,0.6097560975609756
5770000000,1145,382,382,2509207,764,763,31308,19100,0.610067714322218
5780000000,1146,382,382,2509207,764,764,31324,19100,0.6097560975609756
5790000000,1149,383,383,2509207,766,766,31406,19150,0.6097560975609756
5800000000,1152,384,384,2509207,768,768,31488,19200,0.6097560975609756
5810000000,1154,385,385,2509207,770,769,31554,19250,0.6100652849084109
5820000000,1155,385,385,2509207,770,770,31570,19250,0.6097560975609756
5830000000,1158,386,386,2509207,772,772,31652,19300,0.6097560975609756
5840000000,1160,387,387,2509207,774,773,31718,19350,0.6100636862349454
5850000000,1161,387,387,2509207,774,774,31734,19350,0.6097560975609756
5860000000,1164,388,388,2509207,776,776,31816,19400,0.6097560975609756
5870000000,1165,389,388,2509207,777,776,31816,19400,0.6097560975609756
5880000000,1167,389,389,2509207,778,778,31898,19450,0.6097560975609756
5890000000,1168,390,389,2509207,779,778,31898,19450,0.6097560975609756
5900000000,1170,390,390,2509207,780,780,31980,19500,0.6097560975609756
5910000000,1173,391,391,2509207,782,782,32062,19550,0.6097560975609756
5920000000,1174,392,391,2509207,783,782,32062,19550,0.6097560975609756
5930000000,1176,392,392,2509207,784,784,32144,19600,0.6097560975609756
5940000000,1179,393,393,2509207,786,786,32226,19650,0.6097560975609756
5950000000,1179,393,393,2509207,786,786,32226,19650,0.6097560975609756
5960000000,1182,394,394,2509207,788,788,32308,19700,0.6097560975609756
5970000000,1184,395,395,2509207,790,789,32374,19750,0.6100574535120776
5980000000,1185,395,395,2509207,790,790,32390,19750,0.6097560975609756
5990000000,1188,396,396,2509207,792,792,32472,19800,0.6097560975609756
6000000000,1191,397,397,2509207,794,794,32554,19850,0.6097560975609756
6010000000,1192,398,397,2509207,795,794,32554,19850,0.6097560975609756
6020000000,1194,398,398,2509207,796,796,32636,19900,0.6097560975609756
6030000000,1197,399,399,2509207,798,798,32718,19950,0.6097560975609756
6040000000,1200,400,400,2509207,800,800,32800,20000,0.6097560975609756
6050000000,1200,400,400,2509207,800,800,32800,20000,0.6097560975609756
6060000000,1203,401,401,2509207,802,802,32882,20050,0.6097560975609756
6070000000,1205,402,402,2509207,804,803,32948,20100,0.610052203472138
6080000000,1206,402,402,2509207,804,804,32964,20100,0.6097560975609756
6090000000,1209,403,403,2509207,806,806,33046,20150,0.6097560975609756
6100000000,1211,404,404,2509207,808,807,33112,20200,0.6100507368929693
6110000000,1212,404,404,2509207,808,808,33128,20200,0.6097560975609756
6120000000,1215,405,405,2509207,810,810,33210,20250,0.6097560975609756
6130000000,1217,406,406,2509207,812,811,33276,20300,0.610049284769804
6140000000,1219,407,406,2509207,813,812,33292,20300,0.6097560975609756
6150000000,1221,407,407,2509207,814,814,33374,20350,0.6097560975609756
6160000000,1224,408,408,2509207,816,816,33456,20400,0.6097560975609756
6170000000,1224,408,408,2509207,816,816,33456,20400,0.6097560975609756
6180000000,1227,409,409,2509207,818,818,33538,20450,0.6097560975609756
6190000000,1230,410,410,2509207,820,820,33620,20500,0.6097560975609756
6200000000,1230,410,410,2509207,820,820,33620,20500,0.6097560975609756
6210000000,1233,411,411,2509207,822,822,33702,20550,0.6097560975609756
6220000000,1234,412,411,2509207,823,822,33702,20550,0.6097560975609756
6230000000,1236,412,412,2509207,824,824,33784,20600,0.6097560975609756
6240000000,1239,413,413,2509207,826,826,33866,20650,0.6097560975609756
6250000000,1241,414,414,2509207,828,827,33932,20700,0.6100436166450548
6260000000,1242,414,414,2509207,828,828,33948,20700,0.6097560975609756
6270000000,1245,415,415,2509207,830,830,34030,20750,0.6097560975609756
6280000000,1247,416,416,2509207,832,831,34096,20800,0.6100422336931018
6290000000,1248,416,416,2509207,832,832,34112,20800,0.6097560975609756
6300000000,1251,417,417,2509207,834,834,34194,20850,0.6097560975609756
6310000000,1253,418,418,2509207,836,835,34260,20900,0.6100408639813193
6320000000,1254,418,418,2509207,836,836,34276,20900,0.6097560975609756
6330000000,1257,419,419,2509207,838,838,34358,20950,0.6097560975609756
6340000000,1259,420,420,2509207,840,839,34424,21000,0.6100395073204741
6350000000,1260,420,420,2509207,840,840,34440,21000,0.6097560975609756
6360000000,1263,421,421,2509207,842,842,34522,21050,0.6097560975609756
6370000000,1263,421,421,2509207,842,842,34522,21050,0.6097560975609756
6380000000,1266,422,422,2509207,844,844,34604,21100,0.6097560975609756
6390000000,1269,423,423,2509207,846,846,34686,21150,0.6097560975609756
6400000000,1270,424,423,2509207,847,846,34686,21150,0.6097560975609756
6410000000,1272,424,424,2509207,848,848,34768,21200,0.6097560975609756
6420000000,1275,425,425,2509207,850,850,34850,21250,0.6097560975609756
6430000000,1276,426,425,2509207,851,850,34850,21250,0.6097560975609756
6440000000,1278,426,426,2509207,852,852,34932,21300,0.6097560975609756
6450000000,1281,427,427,2509207,854,854,35014,21350,0.6097560975609756
6460000000,1282,428,427,2509207,855,854,35014,21350,0.6097560975609756
6470000000,1284,428,428,2509207,856,856,35096,21400,0.6097560975609756
6480000000,1287,429,429,2509207,858,858,35178,21450,0.6097560975609756
6490000000,1289,430,430,2509207,860,859,35244,21500,0.6100329134036999
6500000000,1290,430,430,2509207,860,860,35260,21500,0.6097560975609756
6510000000,1293,431,431,2509207,862,862,35342,21550,0.6097560975609756
6520000000,1295,432,432,2509207,864,863,35408,21600,0.6100316312697696
6530000000,1297,433,432,2509207,865,864,35424,21600,0.6097560975609756
6540000000,1299,433,433,2509207,866,866,35506,21650,0.6097560975609756
6550000000,1302,434,434,2509207,868,868,35588,21700,0.6097560975609756
6560000000,1304,435,435,2509207,870,869,35654,21750,0.6100297301845515
6570000000,1305,435,435,2509207,870,870,35670,21750,0.6097560975609756
6580000000,1308,436,436,2509207,872,872,35752,21800,0.6097560975609756
6590000000,1311,437,437,2509207,874,874,35834,21850,0.6097560975609756
6600000000,1312,438,437,2509207,875,874,35834,21850,0.6097560975609756
6610000000,1314,438,438,2509207,876,876,35916,21900,0.6097560975609756
6620000000,1317,439,439,2509207,878,878,35998,21950,0.6097560975609756
6630000000,1319,440,440,2509207,880,879,36064,22000,0.6100266193433895
6640000000,1321,441,440,2509207,881,880,36080,22000,0.6097560975609756
6650000000,1323,441,441,2509207,882,882,36162,22050,0.6097560975609756
6660000000,1326,442,442,2509207,884,884,36244,22100,0.6097560975609756
6670000000,1328,443,443,2509207,886,885,36310,22150,0.6100247865601762
6680000000,1329,443,443,2509207,886,886,36326,22150,0.6097560975609756
6690000000,1332,444,444,2509207,888,888,36408,22200,0.6097560975609756
6700000000,1334,445,445,2509207,890,889,36474,22250,0.6100235784394363
6710000000,1335,445,445,2509207,890,890,36490,22250,0.6097560975609756
6720000000,1338,446,446,2509207,892,892,36572,22300,0.6097560975609756
6730000000,1338,446,446,2509207,892,892,36572,22300,0.6097560975609756
6740000000,1341,447,447,2509207,894,894,36654,22350,0.6097560975609756
6750000000,1343,448,448,2509207,896,895,36720,22400,0.6100217864923747
6760000000,1344,448,448,2509207,896,896,36736,22400,0.6097560975609756
6770000000,1347,449,449,2509207,898,898,36818,22450,0.6097560975609756
6780000000,1349,450,450,2509207,900,899,36884,22500,0.6100206051404403
6790000000,1350,450,450,2509207,900,900,36900,22500,0.6097560975609756
6800000000,1353,451,451,2509207,902,902,36982,22550,0.6097560975609756
6810000000,1355,452,452,2509207,904,903,37048,22600,0.6100194342474627
6820000000,1357,453,452,2509207,905,904,37064,22600,0.6097560975609756
6830000000,1359,453,453,2509207,906,906,37146,22650,0.6097560975609756
6840000000,1361,454,454,2509207,908,907,37212,22700,0.6100182736751586
6850000000,1362,454,454,2509207,908,908,37228,22700,0.6097560975609756
6860000000,1365,455,455,2509207,910,910,37310,22750,0.6097560975609756
6870000000,1366,456,455,2509207,911,910,37310,22750,0.6097560975609756
6880000000,1368,456,456,2509207,912,912,37392,22800,0.6097560975609756
6890000000,1370,457,457,2509207,914,913,37458,22850,0.6100165518714293
6900000000,1371,457,457,2509207,914,914,37474,22850,0.6097560975609756
6910000000,1374,458,458,2509207,916,916,37556,22900,0.6097560975609756
6920000000,1376,459,459,2509207,918,917,37622,22950,0.6100154165116155
6930000000,1377,459,459,2509207,918,918,37638,22950,0.6097560975609756
6940000000,1380,460,460,2509207,920,920,37720,23000,0.6097560975609756
6950000000,1381,461,460,2509207,921,920,37720,23000,0.6097560975609756
6960000000,1383,461,461,2509207,922,922,37802,23050,0.6097560975609756
6970000000,1385,462,462,2509207,924,923,37868,23100,0.6100137319108482
6980000000,1386,462,462,2509207,924,924,37884,23100,0.6097560975609756
6990000000,1389,463,463,2509207,926,926,37966,23150,0.6097560975609756
7000000000,1391,464,464,2509207,928,927,38032,23200,0.6100126209507782
7010000000,1393,465,464,2509207,929,928,38048,23200,0.6097560975609756
7020000000,1395,465,465,2509207,930,930,38130,23250,0.6097560975609756
7030000000,1398,466,466,2509207,932,932,38212,23300,0.6097560975609756
7040000000,1398,466,466,2509207,932,932,38212,23300,0.6097560975609756
7050000000,1401,467,467,2509207,934,934,38294,23350,0.6097560975609756
7060000000,1404,468,468,2509207,936,936,38376,23400,0.6097560975609756
7070000000,1404,468,468,2509207,936,936,38376,23400,0.6097560975609756
7080000000,1407,469,469,2509207,938,938,38458,23450,0.6097560975609756
7090000000,1409,470,470,2509207,940,939,38524,23500,0.6100093448240058
7100000000,1411,471,470,2509207,941,940,38540,23500,0.6097560975609756
7110000000,1413,471,471,2509207,942,942,38622,23550,0.6097560975609756
7120000000,1416,472,472,2509207,944,944,38704,23600,0.6097560975609756
7130000000,1416,472,472,2509207,944,944,38704,23600,0.6097560975609756
7140000000,1419,473,473,2509207,946,946,38786,23650,0.6097560975609756
7150000000,1421,474,474,2509207,948,947,38852,23700,0.6100072068361989
7160000000,1422,474,474,2509207,948,948,38868,23700,0.6097560975609756
7170000000,1425,475,475,2509207,950,950,38950,23750,0.6097560975609756
7180000000,1427,476,476,2509207,952,951,39016,23800,0.6100061513225343
7190000000,1428,476,476,2509207,952,952,39032,23800,0.6097560975609756
7200000000,1431,477,477,2509207,954,954,39114,23850,0.6097560975609756
