Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
310000000,141,42,41,3610795,92,91,3906,2050,0.5248335893497184
320000000,146,43,43,3734617,95,95,4070,2150,0.5282555282555282
330000000,149,44,43,3734617,97,96,4136,2150,0.519825918762089
340000000,153,45,44,3877847,99,99,4284,2200,0.5135387488328664
350000000,158,46,46,3981983,103,102,4432,2300,0.5189530685920578
360000000,163,48,47,3950647,106,105,4530,2350,0.5187637969094923
370000000,167,49,49,3891813,109,108,4678,2450,0.5237280889268918
380000000,172,50,49,3891813,112,111,4776,2450,0.5129815745393634
390000000,176,51,50,3864160,114,114,4924,2500,0.5077173030056864
400000000,180,51,51,3985191,117,116,5006,2550,0.5093887335197763
410000000,184,52,52,3956807,120,119,5154,2600,0.5044625533566163
420000000,189,54,53,3929494,123,122,5252,2650,0.5045696877380046
430000000,193,54,54,3903192,125,125,5400,2700,0.5
440000000,197,55,54,3903192,128,127,5482,2700,0.4925209777453484
450000000,200,55,55,4014711,130,129,5614,2750,0.48984681154257215
460000000,205,57,56,3987827,133,132,5712,2800,0.49019607843137253
470000000,210,58,58,3936840,136,136,5876,2900,0.49353301565690944
480000000,215,60,60,3889252,140,139,6024,3000,0.49800796812749004
490000000,220,62,61,3866629,143,142,6122,3050,0.498203201568115
500000000,224,63,62,3844735,145,145,6270,3100,0.4944178628389155
510000000,228,64,63,3943020,148,147,6352,3150,0.4959068010075567
520000000,233,65,65,3898903,151,151,6516,3250,0.49877225291589933
530000000,238,67,67,3857419,155,154,6664,3350,0.5027010804321729
540000000,243,69,68,3837593,158,157,6762,3400,0.5028098195800059
550000000,249,71,70,3799639,162,161,6926,3500,0.5053421888535952
560000000,253,72,72,3763794,165,164,7074,3600,0.5089058524173028
570000000,258,74,73,3746607,168,167,7172,3650,0.5089235917456776
580000000,264,76,75,3713610,172,171,7336,3750,0.5111777535441657
590000000,268,77,77,3682327,175,174,7484,3850,0.514430785676109
600000000,272,78,77,3682327,177,176,7566,3850,0.5088554057626222
610000000,276,79,79,3747913,180,179,7714,3950,0.5120560020741509
620000000,282,81,81,3717327,184,183,7878,4050,0.5140898705255141
630000000,287,83,82,3702594,187,186,7976,4100,0.5140421263791374
640000000,290,83,83,3778909,189,188,8108,4150,0.5118401578687716
650000000,295,85,84,3763794,192,191,8206,4200,0.5118206190592249
660000000,299,85,85,3749034,195,194,8354,4250,0.5087383289442183
670000000,303,86,85,3749034,197,196,8436,4250,0.5037932669511617
680000000,307,87,86,3822146,199,199,8584,4300,0.5009319664492078
690000000,311,88,87,3893578,202,201,8666,4350,0.50196168936072
700000000,315,89,89,3862469,205,204,8814,4450,0.5048786022237349
710000000,319,90,89,3862469,207,206,8896,4450,0.5002248201438849
720000000,323,91,91,3915447,210,209,9044,4550,0.5030959752321982
730000000,329,93,92,3900162,213,213,9208,4600,0.49956559513466553
740000000,332,93,93,3966146,215,215,9290,4650,0.5005382131324004
750000000,337,95,95,3935474,219,218,9438,4750,0.5032845941936851
760000000,342,97,96,3920617,222,221,9536,4800,0.5033557046979866
770000000,345,97,97,3983670,224,223,9668,4850,0.501654944145635
780000000,350,99,98,3968624,227,226,9766,4900,0.5017407331558468
790000000,355,100,100,3939436,230,230,9930,5000,0.5035246727089627
800000000,360,102,102,3911392,234,233,10078,5100,0.5060527882516372
810000000,365,104,103,3897779,237,236,10176,5150,0.5060927672955975
820000000,370,105,105,3871330,240,240,10340,5250,0.5077369439071566
830000000,375,107,107,3845869,244,243,10488,5350,0.5101067887109078
840000000,380,109,108,3833493,247,246,10586,5400,0.5101076894010957
850000000,385,110,110,3809415,250,250,10750,5500,0.5116279069767442
860000000,390,112,112,3786197,254,253,10898,5600,0.5138557533492384
870000000,395,114,113,3774896,257,256,10996,5650,0.5138232084394325
880000000,400,115,115,3752884,260,260,11160,5750,0.5152329749103942
890000000,405,117,117,3731625,264,263,11308,5850,0.5173328616908384
900000000,410,119,118,3721265,267,266,11406,5900,0.5172716114325794
910000000,416,121,120,3701064,271,270,11570,6000,0.5185825410544511
920000000,420,122,121,3691214,273,273,11718,6050,0.5162997098480969
930000000,424,123,122,3743227,276,275,11800,6100,0.5169491525423728
940000000,427,123,123,3794393,278,277,11932,6150,0.5154207173985921
950000000,431,123,123,3794393,280,280,12030,6150,0.5112219451371571
960000000,434,124,123,3794393,282,281,12096,6150,0.5084325396825397
970000000,438,125,124,3844735,284,284,12244,6200,0.5063704671675923
980000000,442,126,125,3894271,287,286,12326,6250,0.5070582508518579
990000000,446,127,126,3883278,289,289,12474,6300,0.5050505050505051
1000000000,451,128,128,3920617,293,292,12622,6400,0.5070511804785296
